,ItemName,Category,Price,Tax,Date,Day,Time
1691,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-23-2021,Saturday,11:25 AM
1692,Bacon & Cheese Quarter Pounder,Normal,4.09,0.29,10-26-2021,Tuesday,5:37 PM
1693,Sausage Burrito,Breakfast,1.00,0.07,10-26-2021,Tuesday,8:48 AM
1694,Sausage Biscuit with Egg - Meal,Breakfast,3.99,0.28,10-23-2021,Saturday,5:52 AM
1695,"Bacon, Egg & Cheese Bagel - Meal",Breakfast,4.49,0.31,10-23-2021,Saturday,5:00 AM
1696,Double Cheeseburger - Meal,Normal,4.19,0.29,10-20-2021,Wednesday,8:19 PM
1697,"Bacon, Egg & Cheese Biscuit - Meal",Breakfast,4.39,0.31,10-20-2021,Wednesday,10:43 AM
1698,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-20-2021,Wednesday,10:46 PM
1699,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-25-2021,Monday,9:47 AM
1700,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,10-24-2021,Sunday,3:00 PM
1701,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-25-2021,Monday,11:59 AM
1702,"Sausage, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-23-2021,Saturday,3:17 AM
1703,Chicken Snack Wrap (Crispy) (Chipolte BBQ),Value Menu,1.69,0.12,10-21-2021,Thursday,10:28 AM
1704,Double Cheeseburger,Value Menu,1.59,0.11,10-22-2021,Friday,2:33 PM
1705,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-24-2021,Sunday,12:25 PM
1706,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-23-2021,Saturday,9:53 AM
1707,Bacon Habanero Ranch Quarter Pounder,Normal,4.09,0.29,10-24-2021,Sunday,11:58 AM
1708,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-24-2021,Sunday,12:44 PM
1709,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-20-2021,Wednesday,2:12 PM
1710,Large French Fry,Value Menu,1.79,0.13,10-22-2021,Friday,11:44 PM
1711,"Bacon, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-24-2021,Sunday,11:40 AM
1712,Sausage Gravy & Biscuit - Meal,Breakfast,4.59,0.32,10-22-2021,Friday,9:12 AM
1713,Big Mac - Meal,Normal,5.69,0.4,10-20-2021,Wednesday,1:12 PM
1714,Sausage Gravy & Biscuit,Breakfast,2.69,0.19,10-21-2021,Thursday,9:52 AM
1715,Bacon McDouble,Value Menu,2.00,0.14,10-23-2021,Saturday,1:56 PM
1716,Double Filet-O-Fish,Normal,4.69,0.33,10-21-2021,Thursday,2:48 PM
1717,Sausage McGriddles,Breakfast,2.79,0.2,10-24-2021,Sunday,10:43 AM
1718,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-22-2021,Friday,2:47 PM
1719,Quarter Pounder with Cheese,Normal,3.79,0.27,10-20-2021,Wednesday,1:45 PM
1720,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-24-2021,Sunday,12:12 PM
1721,Sausage McGriddles,Breakfast,2.79,0.2,10-24-2021,Sunday,2:45 PM
1722,Double Cheeseburger,Value Menu,1.59,0.11,10-22-2021,Friday,10:53 PM
1723,McChicken,Value Menu,1.00,0.07,10-21-2021,Thursday,6:56 AM
1724,Egg McMuffin,Breakfast,2.79,0.2,10-21-2021,Thursday,6:32 AM
1725,BBQ Ranch Burger,Value Menu,1.00,0.07,10-23-2021,Saturday,3:37 PM
1726,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-25-2021,Monday,6:49 PM
1727,Small French Fry,Value Menu,1.19,0.08,10-22-2021,Friday,2:42 PM
1728,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-23-2021,Saturday,8:40 PM
1729,Double Cheeseburger,Value Menu,1.59,0.11,10-23-2021,Saturday,4:59 PM
1730,Double Cheeseburger,Value Menu,1.59,0.11,10-25-2021,Monday,3:00 PM
1731,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-25-2021,Monday,3:32 PM
1732,Double Cheeseburger,Value Menu,1.59,0.11,10-24-2021,Sunday,9:48 AM
1733,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-23-2021,Saturday,7:44 PM
1734,Double Cheeseburger - Meal,Normal,4.19,0.29,10-24-2021,Sunday,12:03 PM
1735,Sausage Burrito,Breakfast,1.00,0.07,10-22-2021,Friday,4:14 AM
1736,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-25-2021,Monday,8:16 PM
1737,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-20-2021,Wednesday,2:15 PM
1738,Medium French Fry,Value Menu,1.59,0.11,10-22-2021,Friday,3:40 AM
1739,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-23-2021,Saturday,3:03 PM
1740,Double Cheeseburger,Value Menu,1.59,0.11,10-25-2021,Monday,2:51 AM
1741,Medium French Fry,Value Menu,1.59,0.11,10-24-2021,Sunday,9:20 AM
1742,Double Cheeseburger,Value Menu,1.59,0.11,10-26-2021,Tuesday,10:51 AM
1743,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-20-2021,Wednesday,3:58 PM
1744,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,10-23-2021,Saturday,7:01 AM
1745,Sausage Biscuit,Breakfast,1.00,0.07,10-21-2021,Thursday,4:51 AM
1746,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-20-2021,Wednesday,2:53 PM
1747,"Sausage, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-20-2021,Wednesday,2:46 AM
1748,Double Cheeseburger - Meal,Normal,4.19,0.29,10-24-2021,Sunday,1:30 PM
1749,Egg McMuffin,Breakfast,2.79,0.2,10-24-2021,Sunday,9:22 AM
1750,McDouble,Value Menu,1.19,0.08,10-22-2021,Friday,4:15 PM
1751,"Bacon, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-22-2021,Friday,6:30 AM
1752,Medium French Fry,Value Menu,1.59,0.11,10-26-2021,Tuesday,8:28 AM
1753,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-20-2021,Wednesday,12:46 PM
1754,Sausage McGriddles,Breakfast,2.79,0.2,10-20-2021,Wednesday,6:30 AM
1755,Sausage Biscuit,Breakfast,1.00,0.07,10-20-2021,Wednesday,10:44 AM
1756,Double Cheeseburger,Value Menu,1.59,0.11,10-26-2021,Tuesday,2:25 PM
1757,1 Hash Browns,Breakfast,1.00,0.07,10-25-2021,Monday,4:21 AM
1758,Big Mac - Meal,Normal,5.69,0.4,10-20-2021,Wednesday,1:44 PM
1759,Buffalo Ranch McChicken,Value Menu,1.00,0.07,10-23-2021,Saturday,1:30 PM
1760,Sausage Biscuit with Egg - Meal,Breakfast,3.99,0.28,10-22-2021,Friday,8:54 AM
1761,Small French Fry,Value Menu,1.19,0.08,10-20-2021,Wednesday,8:14 AM
1762,Double Quarter Pounder with Cheese,Normal,4.79,0.34,10-25-2021,Monday,11:30 PM
1763,Medium French Fry,Value Menu,1.59,0.11,10-24-2021,Sunday,3:31 PM
1764,Bacon McDouble,Value Menu,2.00,0.14,10-22-2021,Friday,8:58 PM
1765,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,10-20-2021,Wednesday,4:30 PM
1766,Sausage McGriddles,Breakfast,2.79,0.2,10-22-2021,Friday,11:13 PM
1767,Egg White Delight McMuffin,Breakfast,2.79,0.2,10-22-2021,Friday,8:41 AM
1768,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-21-2021,Thursday,11:34 AM
1769,Egg White Delight McMuffin,Breakfast,2.79,0.2,10-23-2021,Saturday,9:55 AM
1770,2 Cheeseburgers,Normal,2.58,0.18,10-22-2021,Friday,4:19 PM
1771,Bacon Clubhouse Burger - Meal,Normal,6.19,0.43,10-23-2021,Saturday,8:53 AM
1772,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,10-24-2021,Sunday,8:23 PM
1773,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,10-26-2021,Tuesday,1:08 PM
1774,Big Mac,Normal,3.99,0.28,10-25-2021,Monday,2:01 PM
1775,Medium French Fry,Value Menu,1.59,0.11,10-25-2021,Monday,6:39 PM
1776,Southern Style Chicken,Normal,3.89,0.27,10-24-2021,Sunday,12:38 PM
1777,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-26-2021,Tuesday,4:49 PM
1778,Small French Fry,Value Menu,1.19,0.08,10-21-2021,Thursday,8:09 PM
1779,Double Cheeseburger - Meal,Normal,4.19,0.29,10-21-2021,Thursday,6:50 PM
1780,"Bacon, Egg & Cheese Biscuit",Breakfast,3.19,0.22,10-21-2021,Thursday,9:00 AM
1781,Medium French Fry,Value Menu,1.59,0.11,10-24-2021,Sunday,2:24 PM
1782,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,10-23-2021,Saturday,10:30 AM
1783,Deluxe Quarter Punder - Meal,Normal,5.79,0.41,10-23-2021,Saturday,5:09 PM
1784,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-26-2021,Tuesday,3:30 PM
1785,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,10-25-2021,Monday,8:13 PM
1786,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,10-21-2021,Thursday,11:44 AM
1787,Bacon Cheddar McChicken,Value Menu,2.00,0.14,10-22-2021,Friday,10:08 PM
1788,Medium French Fry,Value Menu,1.59,0.11,10-22-2021,Friday,1:56 PM
1789,Chicken McNuggets - 20pc,Normal,5,0.35,10-22-2021,Friday,9:15 PM
1790,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-22-2021,Friday,2:39 PM
1791,Chicken McNuggets - 20pc,Normal,5,0.35,10-21-2021,Thursday,7:46 AM
1792,"Sausage, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-24-2021,Sunday,6:56 AM
1793,Southern Style Chicken - Meal,Normal,5.59,0.39,10-26-2021,Tuesday,2:58 PM
1794,Deluxe Quarter Punder - Meal,Normal,5.79,0.41,10-21-2021,Thursday,3:59 PM
1795,Quarter Pounder with Cheese,Normal,3.79,0.27,10-21-2021,Thursday,5:28 PM
1796,Double Cheeseburger,Value Menu,1.59,0.11,10-21-2021,Thursday,12:09 PM
1797,Double Cheeseburger,Value Menu,1.59,0.11,10-22-2021,Friday,7:15 PM
1798,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-26-2021,Tuesday,11:30 AM
1799,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-20-2021,Wednesday,12:23 PM
1800,Large French Fry,Value Menu,1.79,0.13,10-26-2021,Tuesday,4:27 PM
1801,Egg White Delight McMuffin - Meal,Breakfast,3.99,0.28,10-23-2021,Saturday,8:04 AM
1802,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-25-2021,Monday,11:29 AM
1803,Quarter Pounder with Cheese,Normal,3.79,0.27,10-20-2021,Wednesday,1:14 PM
1804,Steak and Egg Burrito,Value Menu,1.79,0.13,10-21-2021,Thursday,9:58 PM
1805,Medium French Fry,Value Menu,1.59,0.11,10-25-2021,Monday,5:12 PM
1806,Bacon Habanero Ranch Quarter Pounder - Meal,Normal,5.79,0.41,10-26-2021,Tuesday,3:55 PM
1807,Sausage McMuffin with Egg - Meal,Breakfast,4.19,0.29,10-26-2021,Tuesday,8:22 AM
1808,Bacon & Cheese Quarter Pounder,Normal,4.09,0.29,10-24-2021,Sunday,12:51 PM
1809,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-21-2021,Thursday,11:29 AM
1810,McDouble,Value Menu,1.19,0.08,10-22-2021,Friday,9:29 AM
1811,Big Mac,Normal,3.99,0.28,10-24-2021,Sunday,11:49 AM
1812,Large French Fry,Value Menu,1.79,0.13,10-24-2021,Sunday,6:20 PM
1813,Bacon & Cheese Quarter Pounder,Normal,4.09,0.29,10-20-2021,Wednesday,12:12 PM
1814,Small French Fry,Value Menu,1.19,0.08,10-23-2021,Saturday,12:54 PM
1815,Sausage McMuffin with Egg,Breakfast,2.99,0.21,10-22-2021,Friday,4:14 AM
1816,Big Mac,Normal,3.99,0.28,10-20-2021,Wednesday,12:01 PM
1817,Bacon Clubhouse Burger - Meal,Normal,6.19,0.43,10-21-2021,Thursday,9:31 AM
1818,Sausage McMuffin with Egg,Breakfast,2.99,0.21,10-21-2021,Thursday,11:56 AM
1819,Double Quarter Pounder with Cheese,Normal,4.79,0.34,10-23-2021,Saturday,8:44 AM
1820,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-24-2021,Sunday,9:56 AM
1821,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-22-2021,Friday,3:19 PM
1822,Southern Style Chicken,Normal,3.89,0.27,10-23-2021,Saturday,7:25 PM
1823,Sausage Biscuit,Breakfast,1.00,0.07,10-23-2021,Saturday,9:28 AM
1824,Bacon McDouble,Value Menu,2.00,0.14,10-21-2021,Thursday,3:28 PM
1825,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-22-2021,Friday,2:35 PM
1826,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-21-2021,Thursday,8:45 PM
1827,Big Mac - Meal,Normal,5.69,0.4,10-23-2021,Saturday,3:39 PM
1828,Sausage McMuffin,Breakfast,1.00,0.07,10-23-2021,Saturday,7:40 AM
1829,Large French Fry,Value Menu,1.79,0.13,10-24-2021,Sunday,10:49 PM
1830,Grilled Onion Cheddar,Value Menu,1.00,0.07,10-24-2021,Sunday,2:04 PM
1831,Medium French Fry,Value Menu,1.59,0.11,10-21-2021,Thursday,9:33 AM
1832,Buffalo Ranch McChicken,Value Menu,1.00,0.07,10-26-2021,Tuesday,4:20 PM
1833,Chicken Ranch BLT (Grilled or Crispy) - Meal,Normal,5.99,0.42,10-21-2021,Thursday,7:43 AM
1834,Large French Fry,Value Menu,1.79,0.13,10-21-2021,Thursday,10:04 PM
1835,Double Cheeseburger,Value Menu,1.59,0.11,10-25-2021,Monday,11:08 AM
1836,Big Mac - Meal,Normal,5.69,0.4,10-21-2021,Thursday,1:58 PM
1837,Medium French Fry,Value Menu,1.59,0.11,10-20-2021,Wednesday,4:40 PM
1838,Sausage Biscuit,Breakfast,1.00,0.07,10-24-2021,Sunday,7:45 AM
1839,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-20-2021,Wednesday,3:42 PM
1840,Medium French Fry,Value Menu,1.59,0.11,10-22-2021,Friday,7:17 PM
1841,Bacon Cheddar McChicken,Value Menu,2.00,0.14,10-20-2021,Wednesday,1:45 PM
1842,Southern Style Chicken - Meal,Normal,5.59,0.39,10-22-2021,Friday,4:11 PM
1843,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-26-2021,Tuesday,1:55 PM
1844,Large French Fry,Value Menu,1.79,0.13,10-21-2021,Thursday,6:56 AM
1845,Sausage McMuffin with Egg - Meal,Breakfast,4.19,0.29,10-24-2021,Sunday,11:19 AM
1846,Sausage Biscuit with Egg,Breakfast,2.79,0.2,10-20-2021,Wednesday,11:20 AM
1847,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-26-2021,Tuesday,1:55 PM
1848,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-23-2021,Saturday,4:38 PM
1849,Bacon McDouble,Value Menu,2.00,0.14,10-20-2021,Wednesday,12:00 PM
1850,Sausage McGriddles - Meal,Breakfast,3.99,0.28,10-20-2021,Wednesday,7:42 AM
1851,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,10-22-2021,Friday,8:17 PM
1852,2 Cheeseburgers,Normal,2.58,0.18,10-22-2021,Friday,4:36 PM
1853,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-22-2021,Friday,4:07 PM
1854,2 McGriddles Cakes,Breakfast,1.00,0.07,10-23-2021,Saturday,4:20 AM
1855,"Bacon, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-23-2021,Saturday,9:47 AM
1856,McChicken,Value Menu,1.00,0.07,10-23-2021,Saturday,4:16 PM
1857,Big Mac,Normal,3.99,0.28,10-22-2021,Friday,3:56 PM
1858,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,10-25-2021,Monday,3:10 PM
1859,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-23-2021,Saturday,10:16 AM
1860,Premium Chicken Bacon Clubhouse (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-25-2021,Monday,10:32 PM
1861,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-24-2021,Sunday,11:21 PM
1862,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-20-2021,Wednesday,6:12 AM
1863,Big Mac,Normal,3.99,0.28,10-22-2021,Friday,12:01 PM
1864,Buffalo Ranch McChicken,Value Menu,1.00,0.07,10-22-2021,Friday,11:35 PM
1865,2 McGriddles Cakes,Breakfast,1.00,0.07,10-26-2021,Tuesday,11:29 AM
1866,Chicken Ranch BLT (Grilled or Crispy) - Meal,Normal,5.99,0.42,10-23-2021,Saturday,9:26 AM
1867,Medium French Fry,Value Menu,1.59,0.11,10-25-2021,Monday,1:56 PM
1868,Bacon & Cheese Quarter Pounder - Meal,Normal,5.79,0.41,10-20-2021,Wednesday,2:49 PM
1869,Double Cheeseburger,Value Menu,1.59,0.11,10-20-2021,Wednesday,12:46 PM
1870,Big Mac - Meal,Normal,5.69,0.4,10-26-2021,Tuesday,12:13 PM
1871,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-26-2021,Tuesday,10:29 PM
1872,Steak and Egg Burrito,Value Menu,1.79,0.13,10-24-2021,Sunday,10:14 AM
1873,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-24-2021,Sunday,3:56 PM
1874,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-23-2021,Saturday,6:20 AM
1875,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-20-2021,Wednesday,9:26 PM
1876,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-21-2021,Thursday,10:54 PM
1877,Double Quarter Pounder with Cheese,Normal,4.79,0.34,10-22-2021,Friday,12:44 PM
1878,2 Cheeseburgers,Normal,2.58,0.18,10-25-2021,Monday,5:35 PM
1879,Chicken Snack Wrap (Crispy) (Chipolte BBQ),Value Menu,1.69,0.12,10-25-2021,Monday,5:54 PM
1880,Medium French Fry,Value Menu,1.59,0.11,10-23-2021,Saturday,11:27 AM
1881,"Bacon, Egg & Cheese Bagel",Breakfast,3.29,0.23,10-21-2021,Thursday,8:50 AM
1882,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-23-2021,Saturday,2:54 PM
1883,Double Cheeseburger,Value Menu,1.59,0.11,10-26-2021,Tuesday,4:40 PM
1884,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-22-2021,Friday,12:07 PM
1885,Double Cheeseburger - Meal,Normal,4.19,0.29,10-22-2021,Friday,2:19 PM
1886,Sausage Gravy & Biscuit,Breakfast,2.69,0.19,10-21-2021,Thursday,6:50 AM
1887,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,10-24-2021,Sunday,3:51 PM
1888,2 Cheeseburgers,Normal,2.58,0.18,10-23-2021,Saturday,2:01 PM
1889,Sausage McGriddles,Breakfast,2.79,0.2,10-25-2021,Monday,11:26 AM
1890,Big Mac - Meal,Normal,5.69,0.4,10-23-2021,Saturday,4:26 AM
1891,"Sausage, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-20-2021,Wednesday,5:15 AM
1892,Double Filet-O-Fish,Normal,4.69,0.33,10-20-2021,Wednesday,4:21 PM
1893,"Bacon, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-21-2021,Thursday,11:23 AM
1894,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-24-2021,Sunday,3:48 PM
1895,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-20-2021,Wednesday,5:17 PM
1896,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,10-20-2021,Wednesday,4:08 PM
1897,2 Cheeseburgers,Normal,2.58,0.18,10-23-2021,Saturday,3:52 PM
1898,Bacon Cheddar McChicken,Value Menu,2.00,0.14,10-21-2021,Thursday,3:14 AM
1899,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-21-2021,Thursday,10:10 AM
1900,Filet-O-Fish,Normal,3.79,0.27,10-23-2021,Saturday,4:23 PM
1901,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-21-2021,Thursday,2:55 PM
1902,Bacon & Cheese Quarter Pounder - Meal,Normal,5.79,0.41,10-25-2021,Monday,11:26 AM
1903,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-23-2021,Saturday,4:30 PM
1904,Medium French Fry,Value Menu,1.59,0.11,10-25-2021,Monday,6:36 PM
1905,Southern Style Chicken,Normal,3.89,0.27,10-20-2021,Wednesday,7:42 PM
1906,Chicken McNuggets - 20pc,Normal,5,0.35,10-23-2021,Saturday,12:30 PM
1907,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-22-2021,Friday,3:23 PM
1908,McChicken,Value Menu,1.00,0.07,10-23-2021,Saturday,3:20 PM
1909,Sausage Biscuit,Breakfast,1.00,0.07,10-21-2021,Thursday,9:42 AM
1910,Bacon McDouble,Value Menu,2.00,0.14,10-23-2021,Saturday,1:06 PM
1911,Double Quarter Pounder with Cheese,Normal,4.79,0.34,10-23-2021,Saturday,1:14 PM
1912,2 Cheeseburgers,Normal,2.58,0.18,10-26-2021,Tuesday,12:46 PM
1913,Egg McMuffin - Meal,Breakfast,3.99,0.28,10-22-2021,Friday,9:10 AM
1914,Premium Chicken Bacon Clubhouse (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-20-2021,Wednesday,7:48 PM
1915,Sausage Biscuit with Egg - Meal,Breakfast,3.99,0.28,10-20-2021,Wednesday,8:47 AM
1916,Bacon Cheddar McChicken,Value Menu,2.00,0.14,10-24-2021,Sunday,4:58 PM
1917,Double Quarter Pounder with Cheese,Normal,4.79,0.34,10-22-2021,Friday,10:31 AM
1918,Double Filet-O-Fish,Normal,4.69,0.33,10-21-2021,Thursday,1:03 PM
1919,Steak and Egg Burrito,Value Menu,1.79,0.13,10-20-2021,Wednesday,5:08 PM
1920,"Sausage, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-24-2021,Sunday,8:45 PM
1921,Double Cheeseburger - Meal,Normal,4.19,0.29,10-21-2021,Thursday,3:30 PM
1922,Sausage McMuffin,Breakfast,1.00,0.07,10-23-2021,Saturday,12:19 PM
1923,"Sausage, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-20-2021,Wednesday,4:16 AM
1924,2 McGriddles Cakes,Breakfast,1.00,0.07,10-23-2021,Saturday,6:44 AM
1925,Egg McMuffin,Breakfast,2.79,0.2,10-26-2021,Tuesday,2:31 AM
1926,Big Mac - Meal,Normal,5.69,0.4,10-26-2021,Tuesday,5:39 PM
1927,McDouble,Value Menu,1.19,0.08,10-23-2021,Saturday,5:09 PM
1928,Quarter Pounder with Cheese,Normal,3.79,0.27,10-25-2021,Monday,4:19 PM
1929,"Sausage, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-21-2021,Thursday,6:33 AM
1930,Bacon & Cheese Quarter Pounder,Normal,4.09,0.29,10-20-2021,Wednesday,5:38 PM
1931,Double Cheeseburger,Value Menu,1.59,0.11,10-23-2021,Saturday,5:25 PM
1932,Bacon & Cheese Quarter Pounder,Normal,4.09,0.29,10-22-2021,Friday,1:57 PM
1933,"Sausage, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-20-2021,Wednesday,8:00 AM
1934,Bacon Habanero Ranch Quarter Pounder - Meal,Normal,5.79,0.41,10-25-2021,Monday,11:06 PM
1935,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,10-25-2021,Monday,2:57 PM
1936,Double Cheeseburger,Value Menu,1.59,0.11,10-23-2021,Saturday,8:48 AM
1937,2 Cheeseburgers,Normal,2.58,0.18,10-24-2021,Sunday,8:13 PM
1938,Large French Fry,Value Menu,1.79,0.13,10-26-2021,Tuesday,10:19 PM
1939,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-22-2021,Friday,10:37 PM
1940,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,10-24-2021,Sunday,4:50 PM
1941,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-22-2021,Friday,8:39 PM
1942,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,10-20-2021,Wednesday,0:42 AM
1943,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-22-2021,Friday,6:18 PM
1944,Double Filet-O-Fish,Normal,4.69,0.33,10-22-2021,Friday,11:17 AM
1945,Double Cheeseburger,Value Menu,1.59,0.11,10-24-2021,Sunday,11:09 PM
1946,Bacon & Cheese Quarter Pounder - Meal,Normal,5.79,0.41,10-20-2021,Wednesday,2:10 PM
1947,Chicken Ranch BLT (Grilled or Crispy) - Meal,Normal,5.99,0.42,10-23-2021,Saturday,5:09 PM
1948,Large French Fry,Value Menu,1.79,0.13,10-22-2021,Friday,5:36 PM
1949,Chicken McNuggets - 20pc,Normal,5,0.35,10-22-2021,Friday,8:30 PM
1950,2 Cheeseburgers,Normal,2.58,0.18,10-26-2021,Tuesday,9:28 AM
1951,Double Cheeseburger,Value Menu,1.59,0.11,10-23-2021,Saturday,5:33 PM
1952,Sausage Gravy & Biscuit - Meal,Breakfast,4.59,0.32,10-22-2021,Friday,7:23 AM
1953,Sausage McMuffin,Breakfast,1.00,0.07,10-24-2021,Sunday,11:47 AM
1954,Egg White Delight McMuffin,Breakfast,2.79,0.2,10-21-2021,Thursday,0:02 AM
1955,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-24-2021,Sunday,2:01 PM
1956,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-25-2021,Monday,4:41 PM
1957,Egg White Delight McMuffin - Meal,Breakfast,3.99,0.28,10-26-2021,Tuesday,6:10 AM
1958,BBQ Ranch Burger,Value Menu,1.00,0.07,10-25-2021,Monday,5:21 PM
1959,1 Hash Browns,Breakfast,1.00,0.07,10-23-2021,Saturday,3:48 AM
1960,McChicken,Value Menu,1.00,0.07,10-20-2021,Wednesday,11:51 PM
1961,BBQ Ranch Burger,Value Menu,1.00,0.07,10-25-2021,Monday,1:22 PM
1962,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-20-2021,Wednesday,5:37 PM
1963,Double Cheeseburger,Value Menu,1.59,0.11,10-22-2021,Friday,9:10 AM
1964,Bacon & Cheese Quarter Pounder - Meal,Normal,5.79,0.41,10-24-2021,Sunday,4:20 AM
1965,Sausage Biscuit with Egg - Meal,Breakfast,3.99,0.28,10-26-2021,Tuesday,5:19 AM
1966,Double Cheeseburger,Value Menu,1.59,0.11,10-23-2021,Saturday,3:09 PM
1967,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-24-2021,Sunday,1:29 PM
