,ItemName,Category,Price,Tax,Date,Day,Time
6035,Big Mac - Meal,Normal,5.69,0.4,10-22-2021,Friday,11:10 PM
6036,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-24-2021,Sunday,11:18 AM
6037,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,11-04-2021,Thursday,10:20 AM
6038,Southern Style Chicken,Normal,3.89,0.27,10-24-2021,Sunday,11:17 PM
6039,2 Sausage Burritos - Meal,Breakfast,3.79,0.27,10-27-2021,Wednesday,10:53 AM
6040,"Sausage, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-23-2021,Saturday,8:55 PM
6041,Double Cheeseburger - Meal,Normal,4.19,0.29,10-27-2021,Wednesday,1:48 PM
6042,Bacon McDouble,Value Menu,2.00,0.14,11-02-2021,Tuesday,11:32 AM
6043,"Bacon, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,11-07-2021,Sunday,5:31 AM
6044,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,10-30-2021,Saturday,8:26 PM
6045,Big Mac - Meal,Normal,5.69,0.4,10-25-2021,Monday,11:51 AM
6046,Buffalo Ranch McChicken,Value Menu,1.00,0.07,10-29-2021,Friday,5:17 PM
6047,Sausage McMuffin with Egg,Breakfast,2.99,0.21,10-23-2021,Saturday,8:17 PM
6048,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-22-2021,Friday,7:30 PM
6049,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,11-06-2021,Saturday,7:21 PM
6050,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,11-01-2021,Monday,2:20 PM
6051,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,11-04-2021,Thursday,4:32 PM
6052,Big Mac,Normal,3.99,0.28,10-26-2021,Tuesday,5:46 PM
6053,Double Cheeseburger - Meal,Normal,4.19,0.29,10-23-2021,Saturday,3:04 PM
6054,Egg White Delight McMuffin - Meal,Breakfast,3.99,0.28,10-22-2021,Friday,2:37 AM
6055,Medium French Fry,Value Menu,1.59,0.11,10-23-2021,Saturday,8:54 AM
6056,Big Mac,Normal,3.99,0.28,10-26-2021,Tuesday,5:11 PM
6057,2 Cheeseburgers,Normal,2.58,0.18,11-11-2021,Thursday,5:30 PM
6058,"Bacon, Egg & Cheese Biscuit - Meal",Breakfast,4.39,0.31,11-03-2021,Wednesday,0:37 AM
6059,BBQ Ranch Burger,Value Menu,1.00,0.07,10-27-2021,Wednesday,2:10 PM
6060,"Bacon, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-25-2021,Monday,10:38 AM
6061,Large French Fry,Value Menu,1.79,0.13,10-24-2021,Sunday,7:52 PM
6062,Southern Style Chicken - Meal,Normal,5.59,0.39,11-02-2021,Tuesday,4:42 PM
6063,Sausage McGriddles - Meal,Breakfast,3.99,0.28,11-09-2021,Tuesday,4:20 AM
6064,Deluxe Quarter Punder - Meal,Normal,5.79,0.41,10-26-2021,Tuesday,6:04 AM
6065,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,10-22-2021,Friday,10:15 PM
6066,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-29-2021,Friday,6:55 PM
6067,Bacon Habanero Ranch Quarter Pounder,Normal,4.09,0.29,10-22-2021,Friday,8:56 PM
6068,"Bacon, Egg & Cheese Biscuit",Breakfast,3.19,0.22,10-23-2021,Saturday,10:35 AM
6069,Big Mac,Normal,3.99,0.28,11-11-2021,Thursday,10:12 AM
6070,"Sausage, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-26-2021,Tuesday,10:28 AM
6071,Bacon McDouble,Value Menu,2.00,0.14,11-11-2021,Thursday,3:21 PM
6072,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-23-2021,Saturday,12:33 PM
6073,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,11-07-2021,Sunday,4:56 PM
6074,Bacon Cheddar McChicken,Value Menu,2.00,0.14,10-23-2021,Saturday,4:40 PM
6075,Large French Fry,Value Menu,1.79,0.13,11-02-2021,Tuesday,7:54 AM
6076,McDouble,Value Menu,1.19,0.08,10-28-2021,Thursday,4:00 PM
6077,Filet-O-Fish - Meal,Normal,5.49,0.38,11-11-2021,Thursday,10:46 AM
6078,Sausage McGriddles - Meal,Breakfast,3.99,0.28,11-06-2021,Saturday,11:24 AM
6079,Premium Chicken Bacon Clubhouse (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-29-2021,Friday,5:04 PM
6080,Bacon & Cheese Quarter Pounder,Normal,4.09,0.29,10-31-2021,Sunday,3:43 PM
6081,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,10-31-2021,Sunday,12:58 PM
6082,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-30-2021,Saturday,4:55 PM
6083,Chicken McNuggets - 20pc,Normal,5,0.35,10-26-2021,Tuesday,10:27 AM
6084,Chicken McNuggets - 20pc,Normal,5,0.35,11-10-2021,Wednesday,10:06 PM
6085,McChicken,Value Menu,1.00,0.07,11-05-2021,Friday,10:32 PM
6086,Chicken Snack Wrap (Grilled) (Chipolte BBQ),Value Menu,1.69,0.12,10-29-2021,Friday,9:10 AM
6087,Deluxe Quarter Punder,Normal,4.09,0.29,10-30-2021,Saturday,8:15 PM
6088,Double Cheeseburger,Value Menu,1.59,0.11,11-10-2021,Wednesday,10:47 AM
6089,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,11-05-2021,Friday,1:09 PM
6090,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,11-06-2021,Saturday,3:40 PM
6091,Bacon Buffalo Ranch McChicken,Value Menu,2.00,0.14,11-06-2021,Saturday,4:04 PM
6092,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,11-11-2021,Thursday,7:36 PM
6093,Deluxe Quarter Punder - Meal,Normal,5.79,0.41,10-31-2021,Sunday,11:44 AM
6094,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,11-03-2021,Wednesday,2:31 PM
6095,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-30-2021,Saturday,2:40 PM
6096,Big Mac - Meal,Normal,5.69,0.4,10-29-2021,Friday,5:18 PM
6097,Steak and Egg Burrito,Value Menu,1.79,0.13,10-25-2021,Monday,11:36 PM
6098,Egg White Delight McMuffin,Breakfast,2.79,0.2,10-27-2021,Wednesday,3:20 AM
6099,2 Cheeseburgers,Normal,2.58,0.18,10-26-2021,Tuesday,11:37 PM
6100,Steak and Egg Burrito,Value Menu,1.79,0.13,10-30-2021,Saturday,9:19 PM
6101,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,10-27-2021,Wednesday,8:28 AM
6102,Double Cheeseburger - Meal,Normal,4.19,0.29,10-25-2021,Monday,12:48 PM
6103,Bacon & Cheese Quarter Pounder,Normal,4.09,0.29,11-08-2021,Monday,6:46 PM
6104,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-25-2021,Monday,12:13 PM
6105,1 Hash Browns,Breakfast,1.00,0.07,10-31-2021,Sunday,7:58 PM
6106,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,11-01-2021,Monday,2:14 PM
6107,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,10-27-2021,Wednesday,1:20 PM
6108,Big Mac - Meal,Normal,5.69,0.4,10-29-2021,Friday,11:35 AM
6109,"Bacon, Egg & Cheese Bagel - Meal",Breakfast,4.49,0.31,10-22-2021,Friday,9:33 PM
6110,Premium Chicken Bacon Clubhouse (Grilled or Crispy) - Meal,Normal,6.19,0.43,11-04-2021,Thursday,4:21 PM
6111,Chicken McNuggets - 20pc,Normal,5,0.35,10-31-2021,Sunday,10:03 AM
6112,Grilled Onion Cheddar,Value Menu,1.00,0.07,11-02-2021,Tuesday,3:27 AM
6113,McDouble,Value Menu,1.19,0.08,10-25-2021,Monday,5:30 PM
6114,Sausage McGriddles,Breakfast,2.79,0.2,10-31-2021,Sunday,10:47 AM
6115,Large French Fry,Value Menu,1.79,0.13,10-30-2021,Saturday,5:24 PM
6116,Big Mac,Normal,3.99,0.28,11-06-2021,Saturday,10:54 AM
6117,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-25-2021,Monday,7:30 PM
6118,Sausage Biscuit with Egg,Breakfast,2.79,0.2,11-10-2021,Wednesday,10:34 AM
6119,Bacon Cheddar McChicken,Value Menu,2.00,0.14,11-05-2021,Friday,4:56 PM
6120,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,11-01-2021,Monday,11:16 AM
6121,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-29-2021,Friday,12:16 PM
6122,Double Cheeseburger,Value Menu,1.59,0.11,11-01-2021,Monday,9:17 PM
6123,Double Cheeseburger - Meal,Normal,4.19,0.29,11-10-2021,Wednesday,11:49 AM
6124,Big Mac - Meal,Normal,5.69,0.4,11-02-2021,Tuesday,11:21 AM
6125,Deluxe Quarter Punder - Meal,Normal,5.79,0.41,11-02-2021,Tuesday,1:02 AM
6126,Bacon Habanero Ranch Quarter Pounder,Normal,4.09,0.29,10-23-2021,Saturday,6:03 PM
6127,2 McGriddles Cakes,Breakfast,1.00,0.07,11-01-2021,Monday,4:49 AM
6128,"Bacon, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-23-2021,Saturday,2:55 AM
6129,Sausage Biscuit with Egg - Meal,Breakfast,3.99,0.28,10-29-2021,Friday,6:59 AM
6130,Egg White Delight McMuffin,Breakfast,2.79,0.2,11-08-2021,Monday,11:10 AM
6131,Chicken McNuggets - 20pc,Normal,5,0.35,11-04-2021,Thursday,6:10 PM
6132,Double Cheeseburger,Value Menu,1.59,0.11,11-05-2021,Friday,5:34 PM
6133,Premium Chicken Bacon Clubhouse (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-29-2021,Friday,5:57 PM
6134,Sausage McMuffin with Egg,Breakfast,2.99,0.21,11-10-2021,Wednesday,10:31 AM
6135,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,11-05-2021,Friday,10:21 AM
6136,Large French Fry,Value Menu,1.79,0.13,10-24-2021,Sunday,4:19 PM
6137,Sausage McGriddles - Meal,Breakfast,3.99,0.28,11-06-2021,Saturday,8:02 AM
6138,McChicken,Value Menu,1.00,0.07,10-28-2021,Thursday,5:47 AM
6139,Egg White Delight McMuffin,Breakfast,2.79,0.2,10-30-2021,Saturday,7:39 AM
6140,Double Cheeseburger,Value Menu,1.59,0.11,10-30-2021,Saturday,1:29 PM
6141,Medium French Fry,Value Menu,1.59,0.11,10-25-2021,Monday,1:40 PM
6142,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,11-11-2021,Thursday,7:23 PM
6143,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-22-2021,Friday,5:51 PM
6144,Small French Fry,Value Menu,1.19,0.08,10-22-2021,Friday,5:47 PM
6145,"Bacon, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-30-2021,Saturday,9:08 AM
6146,Double Cheeseburger - Meal,Normal,4.19,0.29,11-08-2021,Monday,12:15 PM
6147,Double Cheeseburger,Value Menu,1.59,0.11,10-23-2021,Saturday,6:35 PM
6148,Sausage Gravy & Biscuit,Breakfast,2.69,0.19,11-01-2021,Monday,6:24 AM
6149,Big Mac - Meal,Normal,5.69,0.4,11-07-2021,Sunday,9:30 AM
6150,"Bacon, Egg & Cheese Bagel - Meal",Breakfast,4.49,0.31,10-22-2021,Friday,10:11 AM
6151,Big Mac - Meal,Normal,5.69,0.4,11-09-2021,Tuesday,3:45 PM
6152,Small French Fry,Value Menu,1.19,0.08,10-23-2021,Saturday,9:54 AM
6153,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,11-11-2021,Thursday,2:19 PM
6154,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-27-2021,Wednesday,11:36 PM
6155,"Bacon, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,11-05-2021,Friday,5:18 AM
6156,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,10-30-2021,Saturday,1:19 PM
6157,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-26-2021,Tuesday,5:57 PM
6158,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,11-07-2021,Sunday,12:14 PM
6159,BBQ Ranch Burger,Value Menu,1.00,0.07,11-05-2021,Friday,11:21 AM
6160,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,10-23-2021,Saturday,6:31 AM
6161,Medium French Fry,Value Menu,1.59,0.11,10-30-2021,Saturday,1:16 PM
6162,McDouble,Value Menu,1.19,0.08,10-27-2021,Wednesday,1:43 PM
6163,Egg White Delight McMuffin,Breakfast,2.79,0.2,11-08-2021,Monday,11:34 AM
6164,Bacon Cheddar McChicken,Value Menu,2.00,0.14,11-02-2021,Tuesday,3:45 PM
6165,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,11-05-2021,Friday,5:41 PM
6166,Grilled Onion Cheddar,Value Menu,1.00,0.07,11-03-2021,Wednesday,5:28 PM
6167,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-30-2021,Saturday,12:02 PM
6168,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,11-10-2021,Wednesday,7:13 PM
6169,Chicken McNuggets - 10pc,Normal,4.49,0.31,11-10-2021,Wednesday,1:37 PM
6170,Buffalo Ranch McChicken,Value Menu,1.00,0.07,10-29-2021,Friday,7:07 PM
6171,2 Cheeseburgers,Normal,2.58,0.18,11-10-2021,Wednesday,5:35 PM
6172,Chicken McNuggets - 20pc,Normal,5,0.35,10-30-2021,Saturday,2:08 PM
6173,Chicken McNuggets - 10pc,Normal,4.49,0.31,11-11-2021,Thursday,8:07 PM
6174,2 Sausage Burritos - Meal,Breakfast,3.79,0.27,10-23-2021,Saturday,7:14 AM
6175,Sausage McMuffin with Egg,Breakfast,2.99,0.21,10-30-2021,Saturday,8:16 AM
6176,Sausage McMuffin with Egg,Breakfast,2.99,0.21,10-23-2021,Saturday,11:18 AM
6177,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,10-30-2021,Saturday,12:26 PM
6178,Bacon McDouble,Value Menu,2.00,0.14,10-28-2021,Thursday,1:08 PM
6179,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-30-2021,Saturday,11:43 PM
6180,Medium French Fry,Value Menu,1.59,0.11,10-25-2021,Monday,5:30 PM
6181,Chicken McNuggets - 10pc,Normal,4.49,0.31,11-05-2021,Friday,8:45 PM
6182,Sausage Gravy & Biscuit - Meal,Breakfast,4.59,0.32,10-29-2021,Friday,11:59 AM
6183,Big Mac - Meal,Normal,5.69,0.4,11-07-2021,Sunday,6:45 PM
6184,Southern Style Chicken - Meal,Normal,5.59,0.39,11-03-2021,Wednesday,5:56 PM
6185,Small French Fry,Value Menu,1.19,0.08,11-01-2021,Monday,12:37 PM
6186,Steak and Egg Burrito,Value Menu,1.79,0.13,11-05-2021,Friday,12:58 PM
6187,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-29-2021,Friday,2:05 PM
6188,Bacon Cheddar McChicken,Value Menu,2.00,0.14,11-09-2021,Tuesday,4:02 PM
6189,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,11-01-2021,Monday,2:17 PM
6190,2 Cheeseburgers - Meal,Normal,4.89,0.34,11-10-2021,Wednesday,12:01 PM
6191,2 McGriddles Cakes,Breakfast,1.00,0.07,10-24-2021,Sunday,9:18 AM
6192,Bacon McDouble,Value Menu,2.00,0.14,10-23-2021,Saturday,10:18 AM
6193,Sausage McGriddles,Breakfast,2.79,0.2,11-06-2021,Saturday,11:46 AM
6194,2 Cheeseburgers,Normal,2.58,0.18,11-04-2021,Thursday,2:14 PM
6195,Sausage McGriddles - Meal,Breakfast,3.99,0.28,11-08-2021,Monday,11:59 AM
6196,Sausage Biscuit with Egg,Breakfast,2.79,0.2,10-29-2021,Friday,9:44 AM
6197,Double Cheeseburger,Value Menu,1.59,0.11,11-05-2021,Friday,12:32 PM
6198,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,11-06-2021,Saturday,9:58 AM
6199,Bacon Habanero Ranch Quarter Pounder,Normal,4.09,0.29,11-06-2021,Saturday,11:55 AM
6200,Big Mac - Meal,Normal,5.69,0.4,11-02-2021,Tuesday,11:48 PM
6201,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,11-01-2021,Monday,9:15 AM
6202,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,11-11-2021,Thursday,5:40 PM
6203,Sausage McMuffin,Breakfast,1.00,0.07,10-22-2021,Friday,8:12 AM
6204,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,11-05-2021,Friday,8:00 AM
6205,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,11-02-2021,Tuesday,5:45 PM
6206,Large French Fry,Value Menu,1.79,0.13,11-08-2021,Monday,2:44 PM
6207,McChicken,Value Menu,1.00,0.07,11-06-2021,Saturday,4:56 PM
6208,2 Cheeseburgers - Meal,Normal,4.89,0.34,11-03-2021,Wednesday,2:54 PM
6209,McDouble,Value Menu,1.19,0.08,10-22-2021,Friday,5:21 PM
6210,Small French Fry,Value Menu,1.19,0.08,10-23-2021,Saturday,5:07 PM
6211,Deluxe Quarter Punder - Meal,Normal,5.79,0.41,10-25-2021,Monday,10:42 AM
6212,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,11-04-2021,Thursday,1:11 PM
6213,Egg White Delight McMuffin - Meal,Breakfast,3.99,0.28,11-10-2021,Wednesday,10:00 AM
6214,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-24-2021,Sunday,4:26 PM
6215,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,11-03-2021,Wednesday,8:39 PM
6216,Medium French Fry,Value Menu,1.59,0.11,11-05-2021,Friday,5:38 PM
6217,Sausage Burrito,Breakfast,1.00,0.07,11-05-2021,Friday,6:56 AM
6218,Egg McMuffin,Breakfast,2.79,0.2,11-05-2021,Friday,9:49 AM
6219,Egg White Delight McMuffin - Meal,Breakfast,3.99,0.28,11-09-2021,Tuesday,1:09 AM
6220,Large French Fry,Value Menu,1.79,0.13,11-08-2021,Monday,12:52 PM
6221,"Bacon, Egg & Cheese Biscuit",Breakfast,3.19,0.22,11-10-2021,Wednesday,10:44 AM
6222,Small French Fry,Value Menu,1.19,0.08,10-28-2021,Thursday,10:55 AM
6223,Double Cheeseburger,Value Menu,1.59,0.11,11-09-2021,Tuesday,7:29 PM
6224,Big Mac,Normal,3.99,0.28,10-23-2021,Saturday,2:52 PM
6225,Medium French Fry,Value Menu,1.59,0.11,10-28-2021,Thursday,5:31 PM
6226,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-29-2021,Friday,3:24 PM
6227,Double Cheeseburger,Value Menu,1.59,0.11,11-10-2021,Wednesday,4:02 PM
6228,Sausage McGriddles,Breakfast,2.79,0.2,11-04-2021,Thursday,1:42 PM
6229,Sausage Biscuit with Egg - Meal,Breakfast,3.99,0.28,10-22-2021,Friday,8:32 AM
6230,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,11-03-2021,Wednesday,10:43 AM
6231,2 Cheeseburgers,Normal,2.58,0.18,11-09-2021,Tuesday,12:57 PM
6232,"Bacon, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-22-2021,Friday,1:02 AM
6233,2 Cheeseburgers,Normal,2.58,0.18,10-31-2021,Sunday,4:07 PM
6234,Deluxe Quarter Punder - Meal,Normal,5.79,0.41,11-03-2021,Wednesday,4:24 PM
6235,Filet-O-Fish,Normal,3.79,0.27,11-07-2021,Sunday,9:03 AM
6236,Double Cheeseburger,Value Menu,1.59,0.11,10-31-2021,Sunday,2:40 PM
6237,McChicken,Value Menu,1.00,0.07,11-09-2021,Tuesday,1:02 PM
6238,Double Cheeseburger,Value Menu,1.59,0.11,10-28-2021,Thursday,3:25 PM
6239,1 Hash Browns,Breakfast,1.00,0.07,10-31-2021,Sunday,0:59 AM
6240,Chicken Ranch BLT (Grilled or Crispy) - Meal,Normal,5.99,0.42,10-30-2021,Saturday,12:16 PM
6241,Chicken McNuggets - 20pc,Normal,5,0.35,10-24-2021,Sunday,1:03 PM
6242,Egg McMuffin,Breakfast,2.79,0.2,10-27-2021,Wednesday,3:27 AM
6243,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-22-2021,Friday,3:31 PM
6244,2 Cheeseburgers,Normal,2.58,0.18,11-04-2021,Thursday,4:47 PM
6245,Premium Chicken Bacon Clubhouse (Grilled or Crispy) - Meal,Normal,6.19,0.43,11-08-2021,Monday,5:59 PM
6246,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-29-2021,Friday,12:34 PM
6247,Double Cheeseburger - Meal,Normal,4.19,0.29,10-27-2021,Wednesday,9:59 PM
6248,Southern Style Chicken,Normal,3.89,0.27,10-22-2021,Friday,6:39 AM
6249,Medium French Fry,Value Menu,1.59,0.11,11-08-2021,Monday,5:40 PM
6250,Southern Style Chicken,Normal,3.89,0.27,11-10-2021,Wednesday,2:22 PM
6251,Large French Fry,Value Menu,1.79,0.13,11-01-2021,Monday,7:07 AM
6252,Big Mac,Normal,3.99,0.28,10-29-2021,Friday,9:43 AM
6253,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-25-2021,Monday,5:14 PM
6254,"Bacon, Egg & Cheese Biscuit",Breakfast,3.19,0.22,11-03-2021,Wednesday,5:25 AM
6255,Small French Fry,Value Menu,1.19,0.08,11-09-2021,Tuesday,2:03 PM
6256,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,11-06-2021,Saturday,6:36 PM
6257,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,11-10-2021,Wednesday,6:09 PM
6258,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,10-26-2021,Tuesday,7:39 PM
6259,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,11-06-2021,Saturday,12:13 PM
6260,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,11-01-2021,Monday,5:44 PM
6261,Big Mac - Meal,Normal,5.69,0.4,10-22-2021,Friday,7:37 PM
6262,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-29-2021,Friday,3:50 PM
6263,Sausage McGriddles,Breakfast,2.79,0.2,10-29-2021,Friday,7:03 AM
6264,Double Cheeseburger,Value Menu,1.59,0.11,10-30-2021,Saturday,4:39 PM
6265,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,10-22-2021,Friday,2:26 PM
6266,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-22-2021,Friday,2:44 PM
6267,Buffalo Ranch McChicken,Value Menu,1.00,0.07,11-04-2021,Thursday,5:02 PM
6268,Chicken Snack Wrap (Grilled) (Chipolte BBQ),Value Menu,1.69,0.12,10-22-2021,Friday,12:31 PM
6269,Double Cheeseburger,Value Menu,1.59,0.11,10-22-2021,Friday,8:44 AM
6270,Double Cheeseburger,Value Menu,1.59,0.11,10-30-2021,Saturday,8:24 AM
6271,Double Cheeseburger,Value Menu,1.59,0.11,10-30-2021,Saturday,6:05 PM
6272,Double Quarter Pounder with Cheese,Normal,4.79,0.34,10-31-2021,Sunday,10:45 AM
6273,2 Cheeseburgers,Normal,2.58,0.18,11-07-2021,Sunday,9:03 AM
6274,Double Cheeseburger,Value Menu,1.59,0.11,10-28-2021,Thursday,10:06 AM
6275,Southern Style Chicken,Normal,3.89,0.27,10-25-2021,Monday,12:31 PM
6276,Southern Style Chicken - Meal,Normal,5.59,0.39,11-05-2021,Friday,5:43 PM
6277,Double Cheeseburger - Meal,Normal,4.19,0.29,11-05-2021,Friday,3:03 PM
6278,2 Cheeseburgers,Normal,2.58,0.18,10-22-2021,Friday,11:11 AM
6279,Double Cheeseburger - Meal,Normal,4.19,0.29,11-09-2021,Tuesday,1:58 AM
6280,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,11-05-2021,Friday,7:40 AM
6281,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,10-29-2021,Friday,12:49 PM
6282,Egg McMuffin,Breakfast,2.79,0.2,11-02-2021,Tuesday,8:29 AM
6283,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-30-2021,Saturday,10:14 AM
6284,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-23-2021,Saturday,9:28 AM
6285,"Sausage, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-24-2021,Sunday,7:34 AM
6286,Chicken Snack Wrap (Crispy) (Chipolte BBQ),Value Menu,1.69,0.12,11-07-2021,Sunday,1:34 PM
6287,2 Cheeseburgers,Normal,2.58,0.18,10-30-2021,Saturday,5:30 PM
6288,Bacon Clubhouse Burger,Normal,4.49,0.31,10-22-2021,Friday,9:42 AM
6289,Chicken McNuggets - 10pc,Normal,4.49,0.31,11-04-2021,Thursday,2:45 PM
6290,"Bacon, Egg & Cheese Biscuit",Breakfast,3.19,0.22,10-25-2021,Monday,8:16 AM
6291,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-30-2021,Saturday,9:15 AM
6292,McChicken,Value Menu,1.00,0.07,10-28-2021,Thursday,2:54 PM
6293,Chicken Ranch BLT (Grilled or Crispy) - Meal,Normal,5.99,0.42,11-04-2021,Thursday,12:16 PM
6294,Sausage Gravy & Biscuit - Meal,Breakfast,4.59,0.32,11-07-2021,Sunday,11:19 AM
6295,Bacon & Cheese Quarter Pounder - Meal,Normal,5.79,0.41,10-29-2021,Friday,5:49 PM
6296,"Bacon, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-25-2021,Monday,1:28 PM
6297,Southern Style Chicken - Meal,Normal,5.59,0.39,10-22-2021,Friday,7:35 PM
6298,Small French Fry,Value Menu,1.19,0.08,11-06-2021,Saturday,8:03 PM
6299,Small French Fry,Value Menu,1.19,0.08,11-07-2021,Sunday,8:50 PM
6300,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,11-06-2021,Saturday,1:25 PM
6301,Chicken Snack Wrap (Crispy) (Chipolte BBQ),Value Menu,1.69,0.12,10-30-2021,Saturday,9:26 AM
6302,Egg White Delight McMuffin - Meal,Breakfast,3.99,0.28,11-07-2021,Sunday,11:19 AM
6303,"Bacon, Egg & Cheese McGriddles",Breakfast,3.29,0.23,11-03-2021,Wednesday,8:55 AM
6304,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,11-08-2021,Monday,11:34 PM
6305,BBQ Ranch Burger,Value Menu,1.00,0.07,11-04-2021,Thursday,9:19 AM
6306,Bacon McDouble,Value Menu,2.00,0.14,11-11-2021,Thursday,12:04 PM
6307,"Sausage, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-28-2021,Thursday,9:48 AM
6308,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-27-2021,Wednesday,11:14 AM
6309,Egg White Delight McMuffin,Breakfast,2.79,0.2,10-29-2021,Friday,11:52 AM
6310,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-27-2021,Wednesday,10:59 AM
6311,Double Filet-O-Fish - Meal,Normal,6.39,0.45,11-07-2021,Sunday,10:10 PM
6312,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,11-08-2021,Monday,4:20 PM
